dt,WR_x,WR_y
49.72,8.60351,8.60351
49.73,8.60065,8.60065
49.74,8.59779,8.59779
49.75,8.59492,8.59492
49.76,8.59206,8.59206
49.77,8.58919,8.58919
49.78,8.58632,8.58632
49.79,8.58345,8.58345
49.8,8.58058,8.58058
49.81,8.57771,8.57771
49.82,8.57484,8.57484
49.83,8.57197,8.57197
49.84,8.56909,8.56909
49.85,8.56622,8.56622
49.86,8.56334,8.56334
49.87,8.56046,8.56046
49.88,8.55759,8.55759
49.89,8.55471,8.55471
49.9,8.55183,8.55183
49.91,8.54895,8.54895
49.92,8.54606,8.54606
49.93,8.54318,8.54318
49.94,8.5403,8.5403
49.95,8.53741,8.53741
49.96,8.53453,8.53453
49.97,8.53164,8.53164
49.98,8.52876,8.52876
49.99,8.52587,8.52587
50.0,8.52298,8.52298
50.01,8.52009,8.52009
50.02,8.5172,8.5172
50.03,8.51431,8.51431
50.04,8.51142,8.51142
50.05,8.50853,8.50853
50.06,8.50564,8.50564
50.07,8.50274,8.50274
50.08,8.49985,8.49985
50.09,8.49696,8.49696
50.1,8.49406,8.49406
50.11,8.49117,8.49117
50.12,8.48827,8.48827
50.13,8.48537,8.48537
50.14,8.48248,8.48248
50.15,8.47958,8.47958
50.16,8.47668,8.47668
50.17,8.47378,8.47378
50.18,8.47089,8.47089
50.19,8.46799,8.46799
50.2,8.46509,8.46509
50.21,8.46219,8.46219
50.22,8.45929,8.45929
50.23,8.45639,8.45639
50.24,8.45349,8.45349
50.25,8.45058,8.45058
50.26,8.44768,8.44768
50.27,8.44478,8.44478
50.28,8.44188,8.44188
50.29,8.43898,8.43898
50.3,8.43607,8.43607
50.31,8.43317,8.43317
50.32,8.43027,8.43027
50.33,8.42736,8.42736
50.34,8.42446,8.42446
50.35,8.42156,8.42156
50.36,8.41865,8.41865
50.37,8.41575,8.41575
50.38,8.41285,8.41285
50.39,8.40994,8.40994
50.4,8.40704,8.40704
50.41,8.40413,8.40413
50.42,8.40123,8.40123
50.43,8.39832,8.39832
50.44,8.39542,8.39542
50.45,8.39251,8.39251
50.46,8.38961,8.38961
50.47,8.3867,8.3867
50.48,8.3838,8.3838
50.49,8.38089,8.38089
50.5,8.37799,8.37799
50.51,8.37508,8.37508
50.52,8.37218,8.37218
50.53,8.36927,8.36927
50.54,8.36637,8.36637
50.55,8.36346,8.36346
50.56,8.36056,8.36056
50.57,8.35765,8.35765
50.58,8.35475,8.35475
50.59,8.35184,8.35184
50.6,8.34894,8.34894
50.61,8.34603,8.34603
50.62,8.34313,8.34313
50.63,8.34023,8.34023
50.64,8.33732,8.33732
50.65,8.33442,8.33442
50.66,8.33151,8.33151
50.67,8.32861,8.32861
50.68,8.32571,8.32571
50.69,8.3228,8.3228
50.7,8.3199,8.3199
50.71,8.317,8.317
50.72,8.3141,8.3141
50.73,8.31119,8.31119
50.74,8.30829,8.30829
50.75,8.30539,8.30539
50.76,8.30249,8.30249
50.77,8.29959,8.29959
50.78,8.29669,8.29669
50.79,8.29379,8.29379
50.8,8.29089,8.29089
50.81,8.28799,8.28799
50.82,8.28509,8.28509
50.83,8.28219,8.28219
50.84,8.27929,8.27929
50.85,8.27639,8.27639
50.86,8.27349,8.27349
50.87,8.27059,8.27059
50.88,8.26769,8.26769
50.89,8.26479,8.26479
50.9,8.2619,8.2619
50.91,8.259,8.259
50.92,8.2561,8.2561
50.93,8.25321,8.25321
50.94,8.25031,8.25031
50.95,8.24742,8.24742
50.96,8.24452,8.24452
50.97,8.24163,8.24163
50.98,8.23873,8.23873
50.99,8.23584,8.23584
51.0,8.23295,8.23295
51.01,8.23005,8.23005
51.02,8.22716,8.22716
51.03,8.22427,8.22427
51.04,8.22138,8.22138
51.05,8.21848,8.21848
51.06,8.21559,8.21559
51.07,8.2127,8.2127
51.08,8.20981,8.20981
51.09,8.20692,8.20692
51.1,8.20403,8.20403
51.11,8.20115,8.20115
51.12,8.19826,8.19826
51.13,8.19537,8.19537
51.14,8.19248,8.19248
51.15,8.18959,8.18959
51.16,8.18671,8.18671
51.17,8.18382,8.18382
51.18,8.18094,8.18094
51.19,8.17805,8.17805
51.2,8.17517,8.17517
51.21,8.17228,8.17228
51.22,8.1694,8.1694
51.23,8.16652,8.16652
51.24,8.16363,8.16363
51.25,8.16075,8.16075
51.26,8.15787,8.15787
51.27,8.15499,8.15499
51.28,8.15211,8.15211
51.29,8.14923,8.14923
51.3,8.14635,8.14635
51.31,8.14347,8.14347
51.32,8.14059,8.14059
51.33,8.13771,8.13771
51.34,8.13484,8.13484
51.35,8.13196,8.13196
51.36,8.12908,8.12908
51.37,8.12621,8.12621
51.38,8.12333,8.12333
51.39,8.12045,8.12045
51.4,8.11758,8.11758
51.41,8.11471,8.11471
51.42,8.11183,8.11183
51.43,8.10896,8.10896
51.44,8.10609,8.10609
51.45,8.10321,8.10321
51.46,8.10034,8.10034
51.47,8.09747,8.09747
51.48,8.0946,8.0946
51.49,8.09173,8.09173
51.5,8.08886,8.08886
51.51,8.08599,8.08599
51.52,8.08312,8.08312
51.53,8.08025,8.08025
51.54,8.07739,8.07739
51.55,8.07452,8.07452
51.56,8.07165,8.07165
51.57,8.06879,8.06879
51.58,8.06592,8.06592
51.59,8.06305,8.06305
51.6,8.06019,8.06019
51.61,8.05733,8.05733
51.62,8.05446,8.05446
51.63,8.0516,8.0516
51.64,8.04873,8.04873
51.65,8.04587,8.04587
51.66,8.04301,8.04301
51.67,8.04015,8.04015
51.68,8.03729,8.03729
51.69,8.03443,8.03443
51.7,8.03157,8.03157
51.71,8.02871,8.02871
51.72,8.02585,8.02585
51.73,8.02299,8.02299
51.74,8.02013,8.02013
51.75,8.01727,8.01727
51.76,8.01441,8.01441
51.77,8.01155,8.01155
51.78,8.0087,8.0087
51.79,8.00584,8.00584
51.8,8.00298,8.00298
51.81,8.00013,8.00013
51.82,7.99727,7.99727
51.83,7.99442,7.99442
51.84,7.99156,7.99156
51.85,7.98871,7.98871
51.86,7.98585,7.98585
51.87,7.983,7.983
51.88,7.98014,7.98014
51.89,7.97729,7.97729
51.9,7.97444,7.97444
51.91,7.97158,7.97158
51.92,7.96873,7.96873
51.93,7.96588,7.96588
51.94,7.96303,7.96303
51.95,7.96018,7.96018
51.96,7.95733,7.95733
51.97,7.95447,7.95447
51.98,7.95162,7.95162
51.99,7.94877,7.94877
52.0,7.94592,7.94592
52.01,7.94307,7.94307
52.02,7.94022,7.94022
52.03,7.93737,7.93737
52.04,7.93453,7.93453
52.05,7.93168,7.93168
52.06,7.92883,7.92883
52.07,7.92598,7.92598
52.08,7.92313,7.92313
52.09,7.92028,7.92028
52.1,7.91743,7.91743
52.11,7.91459,7.91459
52.12,7.91174,7.91174
52.13,7.90889,7.90889
52.14,7.90604,7.90604
52.15,7.90319,7.90319
52.16,7.90035,7.90035
52.17,7.8975,7.8975
52.18,7.89465,7.89465
52.19,7.8918,7.8918
52.2,7.88896,7.88896
52.21,7.88611,7.88611
52.22,7.88326,7.88326
52.23,7.88042,7.88042
52.24,7.87757,7.87757
52.25,7.87472,7.87472
52.26,7.87187,7.87187
52.27,7.86903,7.86903
52.28,7.86618,7.86618
52.29,7.86333,7.86333
52.3,7.86049,7.86049
52.31,7.85764,7.85764
52.32,7.85479,7.85479
52.33,7.85194,7.85194
52.34,7.8491,7.8491
52.35,7.84625,7.84625
52.36,7.8434,7.8434
52.37,7.84055,7.84055
52.38,7.83771,7.83771
52.39,7.83486,7.83486
52.4,7.83201,7.83201
52.41,7.82916,7.82916
52.42,7.82631,7.82631
52.43,7.82346,7.82346
52.44,7.82061,7.82061
52.45,7.81776,7.81776
52.46,7.81491,7.81491
52.47,7.81206,7.81206
52.48,7.80921,7.80921
52.49,7.80636,7.80636
52.5,7.80351,7.80351
52.51,7.80066,7.80066
52.52,7.79781,7.79781
52.53,7.79496,7.79496
52.54,7.79211,7.79211
52.55,7.78925,7.78925
52.56,7.7864,7.7864
52.57,7.78355,7.78355
52.58,7.78069,7.78069
52.59,7.77784,7.77784
52.6,7.77498,7.77498
52.61,7.77213,7.77213
52.62,7.76927,7.76927
52.63,7.76642,7.76642
52.64,7.76356,7.76356
52.65,7.7607,7.7607
52.66,7.75784,7.75784
52.67,7.75499,7.75499
52.68,7.75213,7.75213
52.69,7.74927,7.74927
52.7,7.74641,7.74641
52.71,7.74355,7.74355
52.72,7.74068,7.74068
52.73,7.73782,7.73782
52.74,7.73496,7.73496
52.75,7.7321,7.7321
52.76,7.72923,7.72923
52.77,7.72637,7.72637
52.78,7.7235,7.7235
52.79,7.72063,7.72063
52.8,7.71777,7.71777
52.81,7.7149,7.7149
52.82,7.71203,7.71203
52.83,7.70916,7.70916
52.84,7.70629,7.70629
52.85,7.70342,7.70342
52.86,7.70055,7.70055
52.87,7.69767,7.69767
52.88,7.6948,7.6948
52.89,7.69192,7.69192
52.9,7.68905,7.68905
52.91,7.68617,7.68617
52.92,7.68329,7.68329
52.93,7.68041,7.68041
52.94,7.67753,7.67753
52.95,7.67465,7.67465
52.96,7.67177,7.67177
52.97,7.66888,7.66888
52.98,7.666,7.666
52.99,7.66311,7.66311
53.0,7.66023,7.66023
53.01,7.65734,7.65734
53.02,7.65445,7.65445
53.03,7.65156,7.65156
53.04,7.64867,7.64867
53.05,7.64577,7.64577
53.06,7.64288,7.64288
53.07,7.63998,7.63998
53.08,7.63709,7.63709
53.09,7.63419,7.63419
53.1,7.63129,7.63129
53.11,7.62839,7.62839
53.12,7.62549,7.62549
53.13,7.62258,7.62258
53.14,7.61968,7.61968
53.15,7.61677,7.61677
53.16,7.61386,7.61386
53.17,7.61095,7.61095
53.18,7.60804,7.60804
53.19,7.60513,7.60513
53.2,7.60221,7.60221
53.21,7.5993,7.5993
53.22,7.59638,7.59638
53.23,7.59346,7.59346
53.24,7.59054,7.59054
53.25,7.58762,7.58762
53.26,7.58469,7.58469
53.27,7.58177,7.58177
53.28,7.57884,7.57884
53.29,7.57591,7.57591
53.3,7.57298,7.57298
53.31,7.57005,7.57005
53.32,7.56711,7.56711
53.33,7.56417,7.56417
53.34,7.56124,7.56124
53.35,7.5583,7.5583
53.36,7.55535,7.55535
53.37,7.55241,7.55241
53.38,7.54946,7.54946
53.39,7.54651,7.54651
53.4,7.54356,7.54356
53.41,7.54061,7.54061
53.42,7.53766,7.53766
53.43,7.5347,7.5347
53.44,7.53174,7.53174
53.45,7.52878,7.52878
53.46,7.52582,7.52582
53.47,7.52285,7.52285
53.48,7.51988,7.51988
53.49,7.51691,7.51691
53.5,7.51394,7.51394
53.51,7.51097,7.51097
53.52,7.50799,7.50799
53.53,7.50501,7.50501
53.54,7.50203,7.50203
53.55,7.49904,7.49904
53.56,7.49606,7.49606
53.57,7.49307,7.49307
53.58,7.49008,7.49008
53.59,7.48709,7.48709
53.6,7.48409,7.48409
53.61,7.48109,7.48109
53.62,7.47809,7.47809
53.63,7.47508,7.47508
53.64,7.47208,7.47208
53.65,7.46907,7.46907
53.66,7.46606,7.46606
53.67,7.46304,7.46304
53.68,7.46003,7.46003
53.69,7.45701,7.45701
53.7,7.45398,7.45398
53.71,7.45096,7.45096
53.72,7.44793,7.44793
53.73,7.4449,7.4449
53.74,7.44186,7.44186
53.75,7.43883,7.43883
53.76,7.43579,7.43579
53.77,7.43274,7.43274
53.78,7.4297,7.4297
53.79,7.42665,7.42665
53.8,7.4236,7.4236
53.81,7.42054,7.42054
53.82,7.41748,7.41748
53.83,7.41442,7.41442
53.84,7.41136,7.41136
53.85,7.40829,7.40829
53.86,7.40522,7.40522
53.87,7.40214,7.40214
53.88,7.39907,7.39907
53.89,7.39599,7.39599
53.9,7.3929,7.3929
53.91,7.38981,7.38981
53.92,7.38672,7.38672
53.93,7.38363,7.38363
53.94,7.38053,7.38053
53.95,7.37743,7.37743
53.96,7.37433,7.37433
53.97,7.37122,7.37122
53.98,7.36811,7.36811
53.99,7.36499,7.36499
54.0,7.36187,7.36187
54.01,7.35875,7.35875
54.02,7.35562,7.35562
54.03,7.35249,7.35249
54.04,7.34936,7.34936
54.05,7.34622,7.34622
54.06,7.34308,7.34308
54.07,7.33994,7.33994
54.08,7.33679,7.33679
54.09,7.33364,7.33364
54.1,7.33048,7.33048
54.11,7.32732,7.32732
54.12,7.32415,7.32415
54.13,7.32099,7.32099
54.14,7.31781,7.31781
54.15,7.31464,7.31464
54.16,7.31146,7.31146
54.17,7.30827,7.30827
54.18,7.30508,7.30508
54.19,7.30189,7.30189
54.2,7.29869,7.29869
54.21,7.29549,7.29549
54.22,7.29229,7.29229
54.23,7.28908,7.28908
54.24,7.28586,7.28586
54.25,7.28264,7.28264
54.26,7.27942,7.27942
54.27,7.27619,7.27619
54.28,7.27296,7.27296
54.29,7.26973,7.26973
54.3,7.26649,7.26649
54.31,7.26324,7.26324
54.32,7.25999,7.25999
54.33,7.25674,7.25674
54.34,7.25348,7.25348
54.35,7.25021,7.25021
54.36,7.24694,7.24694
54.37,7.24367,7.24367
54.38,7.24039,7.24039
54.39,7.23711,7.23711
54.4,7.23382,7.23382
54.41,7.23053,7.23053
54.42,7.22723,7.22723
54.43,7.22393,7.22393
54.44,7.22063,7.22063
54.45,7.21731,7.21731
54.46,7.214,7.214
54.47,7.21067,7.21067
54.48,7.20735,7.20735
54.49,7.20402,7.20402
54.5,7.20068,7.20068
54.51,7.19734,7.19734
54.52,7.19399,7.19399
54.53,7.19064,7.19064
54.54,7.18728,7.18728
54.55,7.18391,7.18391
54.56,7.18055,7.18055
54.57,7.17717,7.17717
54.58,7.17379,7.17379
54.59,7.17041,7.17041
54.6,7.16702,7.16702
54.61,7.16362,7.16362
54.62,7.16022,7.16022
54.63,7.15681,7.15681
54.64,7.1534,7.1534
54.65,7.14998,7.14998
54.66,7.14656,7.14656
54.67,7.14313,7.14313
54.68,7.1397,7.1397
54.69,7.13625,7.13625
54.7,7.13281,7.13281
54.71,7.12936,7.12936
54.72,7.1259,7.1259
54.73,7.12243,7.12243
54.74,7.11896,7.11896
54.75,7.11549,7.11549
54.76,7.11201,7.11201
54.77,7.10852,7.10852
54.78,7.10502,7.10502
54.79,7.10152,7.10152
54.8,7.09802,7.09802
54.81,7.09451,7.09451
54.82,7.09099,7.09099
54.83,7.08746,7.08746
54.84,7.08393,7.08393
54.85,7.08039,7.08039
54.86,7.07685,7.07685
54.87,7.0733,7.0733
54.88,7.06974,7.06974
54.89,7.06618,7.06618
54.9,7.06261,7.06261
54.91,7.05904,7.05904
54.92,7.05546,7.05546
54.93,7.05187,7.05187
54.94,7.04827,7.04827
54.95,7.04467,7.04467
54.96,7.04106,7.04106
54.97,7.03745,7.03745
54.98,7.03382,7.03382
54.99,7.0302,7.0302
55.0,7.02656,7.02656
55.01,7.02292,7.02292
55.02,7.01927,7.01927
55.03,7.01561,7.01561
55.04,7.01195,7.01195
55.05,7.00828,7.00828
55.06,7.0046,7.0046
55.07,7.00092,7.00092
55.08,6.99723,6.99723
55.09,6.99353,6.99353
55.1,6.98983,6.98983
55.11,6.98611,6.98611
55.12,6.9824,6.9824
55.13,6.97867,6.97867
55.14,6.97493,6.97493
55.15,6.97119,6.97119
55.16,6.96745,6.96745
55.17,6.96369,6.96369
55.18,6.95993,6.95993
55.19,6.95616,6.95616
55.2,6.95238,6.95238
55.21,6.94859,6.94859
55.22,6.9448,6.9448
55.23,6.941,6.941
55.24,6.93719,6.93719
55.25,6.93337,6.93337
55.26,6.92955,6.92955
55.27,6.92572,6.92572
55.28,6.92188,6.92188
55.29,6.91803,6.91803
55.3,6.91418,6.91418
55.31,6.91031,6.91031
55.32,6.90644,6.90644
55.33,6.90257,6.90257
55.34,6.89868,6.89868
55.35,6.89478,6.89478
55.36,6.89088,6.89088
55.37,6.88697,6.88697
55.38,6.88305,6.88305
55.39,6.87913,6.87913
55.4,6.87519,6.87519
55.41,6.87125,6.87125
55.42,6.8673,6.8673
55.43,6.86334,6.86334
55.44,6.85937,6.85937
55.45,6.85539,6.85539
55.46,6.85141,6.85141
55.47,6.84742,6.84742
55.48,6.84341,6.84341
55.49,6.8394,6.8394
55.5,6.83539,6.83539
55.51,6.83136,6.83136
55.52,6.82732,6.82732
55.53,6.82328,6.82328
55.54,6.81923,6.81923
55.55,6.81516,6.81516
55.56,6.81109,6.81109
55.57,6.80701,6.80701
55.58,6.80293,6.80293
55.59,6.79883,6.79883
55.6,6.79472,6.79472
55.61,6.79061,6.79061
55.62,6.78649,6.78649
55.63,6.78235,6.78235
55.64,6.77821,6.77821
55.65,6.77406,6.77406
55.66,6.7699,6.7699
55.67,6.76573,6.76573
55.68,6.76155,6.76155
55.69,6.75737,6.75737
55.7,6.75317,6.75317
55.71,6.74897,6.74897
55.72,6.74475,6.74475
55.73,6.74053,6.74053
55.74,6.73629,6.73629
55.75,6.73205,6.73205
55.76,6.7278,6.7278
55.77,6.72354,6.72354
55.78,6.71926,6.71926
55.79,6.71498,6.71498
55.8,6.71069,6.71069
55.81,6.70639,6.70639
55.82,6.70208,6.70208
55.83,6.69776,6.69776
55.84,6.69343,6.69343
55.85,6.6891,6.6891
55.86,6.68475,6.68475
55.87,6.68039,6.68039
55.88,6.67602,6.67602
55.89,6.67164,6.67164
55.9,6.66725,6.66725
55.91,6.66285,6.66285
55.92,6.65845,6.65845
55.93,6.65403,6.65403
55.94,6.6496,6.6496
55.95,6.64516,6.64516
55.96,6.64071,6.64071
55.97,6.63625,6.63625
55.98,6.63178,6.63178
55.99,6.62731,6.62731
56.0,6.62282,6.62282
56.01,6.61832,6.61832
56.02,6.61381,6.61381
56.03,6.60928,6.60928
56.04,6.60475,6.60475
56.05,6.60021,6.60021
56.06,6.59566,6.59566
56.07,6.5911,6.5911
56.08,6.58652,6.58652
56.09,6.58194,6.58194
56.1,6.57735,6.57735
56.11,6.57274,6.57274
56.12,6.56813,6.56813
56.13,6.5635,6.5635
56.14,6.55886,6.55886
56.15,6.55421,6.55421
56.16,6.54956,6.54956
56.17,6.54489,6.54489
56.18,6.5402,6.5402
56.19,6.53551,6.53551
56.2,6.53081,6.53081
56.21,6.5261,6.5261
56.22,6.52137,6.52137
56.23,6.51664,6.51664
56.24,6.51189,6.51189
56.25,6.50713,6.50713
56.26,6.50236,6.50236
56.27,6.49758,6.49758
56.28,6.49279,6.49279
56.29,6.48799,6.48799
56.3,6.48317,6.48317
56.31,6.47835,6.47835
56.32,6.47351,6.47351
56.33,6.46866,6.46866
56.34,6.4638,6.4638
56.35,6.45893,6.45893
56.36,6.45405,6.45405
56.37,6.44915,6.44915
56.38,6.44424,6.44424
56.39,6.43933,6.43933
56.4,6.4344,6.4344
56.41,6.42946,6.42946
56.42,6.4245,6.4245
56.43,6.41954,6.41954
56.44,6.41456,6.41456
56.45,6.40957,6.40957
56.46,6.40457,6.40457
56.47,6.39956,6.39956
56.48,6.39454,6.39454
56.49,6.3895,6.3895
56.5,6.38445,6.38445
56.51,6.37939,6.37939
56.52,6.37432,6.37432
56.53,6.36923,6.36923
56.54,6.36414,6.36414
56.55,6.35903,6.35903
56.56,6.35391,6.35391
56.57,6.34877,6.34877
56.58,6.34363,6.34363
56.59,6.33847,6.33847
56.6,6.3333,6.3333
56.61,6.32812,6.32812
56.62,6.32292,6.32292
56.63,6.31771,6.31771
56.64,6.31249,6.31249
56.65,6.30726,6.30726
56.66,6.30202,6.30202
56.67,6.29676,6.29676
56.68,6.29149,6.29149
56.69,6.2862,6.2862
56.7,6.28091,6.28091
56.71,6.2756,6.2756
56.72,6.27028,6.27028
56.73,6.26494,6.26494
56.74,6.2596,6.2596
56.75,6.25424,6.25424
56.76,6.24886,6.24886
56.77,6.24348,6.24348
56.78,6.23808,6.23808
56.79,6.23267,6.23267
56.8,6.22724,6.22724
56.81,6.22181,6.22181
56.82,6.21636,6.21636
56.83,6.21089,6.21089
56.84,6.20542,6.20542
56.85,6.19992,6.19992
56.86,6.19442,6.19442
56.87,6.1889,6.1889
56.88,6.18337,6.18337
56.89,6.17783,6.17783
56.9,6.17227,6.17227
56.91,6.1667,6.1667
56.92,6.16112,6.16112
56.93,6.15552,6.15552
56.94,6.14991,6.14991
56.95,6.14429,6.14429
56.96,6.13865,6.13865
56.97,6.133,6.133
56.98,6.12734,6.12734
56.99,6.12166,6.12166
57.0,6.11597,6.11597
57.01,6.11026,6.11026
57.02,6.10454,6.10454
57.03,6.09881,6.09881
57.04,6.09306,6.09306
57.05,6.0873,6.0873
57.06,6.08153,6.08153
57.07,6.07574,6.07574
57.08,6.06994,6.06994
57.09,6.06412,6.06412
57.1,6.05829,6.05829
57.11,6.05245,6.05245
57.12,6.04659,6.04659
57.13,6.04072,6.04072
57.14,6.03483,6.03483
57.15,6.02893,6.02893
57.16,6.02301,6.02301
57.17,6.01708,6.01708
57.18,6.01114,6.01114
57.19,6.00518,6.00518
57.2,5.99921,5.99921
57.21,5.99323,5.99323
57.22,5.98723,5.98723
57.23,5.98121,5.98121
57.24,5.97518,5.97518
57.25,5.96914,5.96914
57.26,5.96308,5.96308
57.27,5.95701,5.95701
57.28,5.95092,5.95092
57.29,5.94482,5.94482
57.3,5.9387,5.9387
57.31,5.93257,5.93257
57.32,5.92642,5.92642
57.33,5.92026,5.92026
57.34,5.91409,5.91409
57.35,5.9079,5.9079
57.36,5.90169,5.90169
57.37,5.89548,5.89548
57.38,5.88924,5.88924
57.39,5.88299,5.88299
57.4,5.87673,5.87673
57.41,5.87045,5.87045
57.42,5.86416,5.86416
57.43,5.85785,5.85785
57.44,5.85152,5.85152
57.45,5.84518,5.84518
57.46,5.83883,5.83883
57.47,5.83246,5.83246
57.48,5.82608,5.82608
57.49,5.81968,5.81968
57.5,5.81326,5.81326
57.51,5.80683,5.80683
57.52,5.80039,5.80039
57.53,5.79393,5.79393
57.54,5.78745,5.78745
57.55,5.78096,5.78096
57.56,5.77446,5.77446
57.57,5.76794,5.76794
57.58,5.7614,5.7614
57.59,5.75485,5.75485
57.6,5.74828,5.74828
57.61,5.7417,5.7417
57.62,5.7351,5.7351
57.63,5.72848,5.72848
57.64,5.72185,5.72185
57.65,5.71521,5.71521
57.66,5.70855,5.70855
57.67,5.70187,5.70187
57.68,5.69518,5.69518
57.69,5.68847,5.68847
57.7,5.68175,5.68175
57.71,5.67501,5.67501
57.72,5.66825,5.66825
57.73,5.66148,5.66148
57.74,5.6547,5.6547
57.75,5.64789,5.64789
57.76,5.64107,5.64107
57.77,5.63424,5.63424
57.78,5.62739,5.62739
57.79,5.62052,5.62052
57.8,5.61364,5.61364
57.81,5.60674,5.60674
57.82,5.59983,5.59983
57.83,5.5929,5.5929
57.84,5.58595,5.58595
57.85,5.57899,5.57899
57.86,5.57201,5.57201
57.87,5.56501,5.56501
57.88,5.558,5.558
57.89,5.55098,5.55098
57.9,5.54393,5.54393
57.91,5.53687,5.53687
57.92,5.5298,5.5298
57.93,5.5227,5.5227
57.94,5.5156,5.5156
57.95,5.50847,5.50847
57.96,5.50133,5.50133
57.97,5.49417,5.49417
57.98,5.487,5.487
57.99,5.47981,5.47981
58.0,5.4726,5.4726
58.01,5.46537,5.46537
58.02,5.45813,5.45813
58.03,5.45088,5.45088
58.04,5.4436,5.4436
58.05,5.43631,5.43631
58.06,5.42901,5.42901
58.07,5.42168,5.42168
58.08,5.41434,5.41434
58.09,5.40699,5.40699
58.1,5.39961,5.39961
58.11,5.39222,5.39222
58.12,5.38482,5.38482
58.13,5.37739,5.37739
58.14,5.36995,5.36995
58.15,5.36249,5.36249
58.16,5.35502,5.35502
58.17,5.34753,5.34753
58.18,5.34002,5.34002
58.19,5.3325,5.3325
58.2,5.32495,5.32495
58.21,5.3174,5.3174
58.22,5.30982,5.30982
58.23,5.30223,5.30223
58.24,5.29462,5.29462
58.25,5.28699,5.28699
58.26,5.27935,5.27935
58.27,5.27169,5.27169
58.28,5.26401,5.26401
58.29,5.25631,5.25631
58.3,5.2486,5.2486
58.31,5.24087,5.24087
58.32,5.23312,5.23312
58.33,5.22536,5.22536
58.34,5.21758,5.21758
58.35,5.20978,5.20978
58.36,5.20197,5.20197
58.37,5.19413,5.19413
58.38,5.18628,5.18628
58.39,5.17841,5.17841
58.4,5.17053,5.17053
58.41,5.16263,5.16263
58.42,5.15471,5.15471
58.43,5.14677,5.14677
58.44,5.13882,5.13882
58.45,5.13084,5.13084
58.46,5.12285,5.12285
58.47,5.11485,5.11485
58.48,5.10682,5.10682
58.49,5.09878,5.09878
58.5,5.09072,5.09072
58.51,5.08264,5.08264
58.52,5.07455,5.07455
58.53,5.06644,5.06644
58.54,5.05831,5.05831
58.55,5.05016,5.05016
58.56,5.04199,5.04199
58.57,5.03381,5.03381
58.58,5.02561,5.02561
58.59,5.01739,5.01739
58.6,5.00916,5.00916
58.61,5.0009,5.0009
58.62,4.99263,4.99263
58.63,4.98434,4.98434
58.64,4.97603,4.97603
58.65,4.96771,4.96771
58.66,4.95937,4.95937
58.67,4.95101,4.95101
58.68,4.94263,4.94263
58.69,4.93423,4.93423
58.7,4.92582,4.92582
58.71,4.91739,4.91739
58.72,4.90894,4.90894
58.73,4.90047,4.90047
58.74,4.89198,4.89198
58.75,4.88348,4.88348
58.76,4.87496,4.87496
58.77,4.86642,4.86642
58.78,4.85786,4.85786
58.79,4.84928,4.84928
58.8,4.84069,4.84069
58.81,4.83208,4.83208
58.82,4.82345,4.82345
58.83,4.8148,4.8148
58.84,4.80613,4.80613
58.85,4.79745,4.79745
58.86,4.78875,4.78875
58.87,4.78003,4.78003
58.88,4.77129,4.77129
58.89,4.76253,4.76253
58.9,4.75375,4.75375
58.91,4.74496,4.74496
58.92,4.73615,4.73615
58.93,4.72732,4.72732
58.94,4.71847,4.71847
58.95,4.70961,4.70961
58.96,4.70072,4.70072
58.97,4.69182,4.69182
58.98,4.6829,4.6829
58.99,4.67396,4.67396
59.0,4.665,4.665
59.01,4.65602,4.65602
59.02,4.64703,4.64703
59.03,4.63802,4.63802
59.04,4.62899,4.62899
59.05,4.61994,4.61994
59.06,4.61087,4.61087
59.07,4.60178,4.60178
59.08,4.59268,4.59268
59.09,4.58356,4.58356
59.1,4.57441,4.57441
59.11,4.56525,4.56525
59.12,4.55608,4.55608
59.13,4.54688,4.54688
59.14,4.53766,4.53766
59.15,4.52843,4.52843
59.16,4.51918,4.51918
59.17,4.50991,4.50991
59.18,4.50062,4.50062
59.19,4.49131,4.49131
59.2,4.48198,4.48198
59.21,4.47264,4.47264
59.22,4.46327,4.46327
59.23,4.45389,4.45389
59.24,4.44449,4.44449
59.25,4.43507,4.43507
59.26,4.42563,4.42563
59.27,4.41618,4.41618
59.28,4.4067,4.4067
59.29,4.39721,4.39721
59.3,4.3877,4.3877
59.31,4.37817,4.37817
59.32,4.36862,4.36862
59.33,4.35905,4.35905
59.34,4.34946,4.34946
59.35,4.33986,4.33986
59.36,4.33023,4.33023
59.37,4.32059,4.32059
59.38,4.31093,4.31093
59.39,4.30125,4.30125
59.4,4.29155,4.29155
59.41,4.28183,4.28183
59.42,4.2721,4.2721
59.43,4.26234,4.26234
59.44,4.25257,4.25257
59.45,4.24277,4.24277
59.46,4.23296,4.23296
59.47,4.22313,4.22313
59.48,4.21328,4.21328
59.49,4.20342,4.20342
59.5,4.19353,4.19353
59.51,4.18363,4.18363
59.52,4.1737,4.1737
59.53,4.16376,4.16376
59.54,4.1538,4.1538
59.55,4.14382,4.14382
59.56,4.13382,4.13382
59.57,4.1238,4.1238
59.58,4.11376,4.11376
59.59,4.10371,4.10371
59.6,4.09364,4.09364
59.61,4.08354,4.08354
59.62,4.07343,4.07343
59.63,4.0633,4.0633
59.64,4.05315,4.05315
59.65,4.04298,4.04298
59.66,4.0328,4.0328
59.67,4.02259,4.02259
59.68,4.01237,4.01237
59.69,4.00212,4.00212
59.7,3.99186,3.99186
59.71,3.98158,3.98158
