dt,WR_x,WR_y,U_dN
68.5,-9.01816,-9.01816,-9.0119
68.51,-9.03066,-9.03066,-9.02441
68.52,-9.04313,-9.04313,-9.0369
68.53,-9.05559,-9.05559,-9.04936
68.54,-9.06801,-9.06801,-9.0618
68.55,-9.08042,-9.08042,-9.07422
68.56,-9.0928,-9.0928,-9.08661
68.57,-9.10516,-9.10516,-9.09898
68.58,-9.11749,-9.11749,-9.11133
68.59,-9.1298,-9.1298,-9.12365
68.6,-9.14209,-9.14209,-9.13595
68.61,-9.15435,-9.15435,-9.14822
68.62,-9.16659,-9.16659,-9.16047
68.63,-9.17881,-9.17881,-9.1727
68.64,-9.191,-9.191,-9.1849
68.65,-9.20316,-9.20316,-9.19708
68.66,-9.21531,-9.21531,-9.20924
68.67,-9.22743,-9.22743,-9.22137
68.68,-9.23952,-9.23952,-9.23347
68.69,-9.25159,-9.25159,-9.24556
68.7,-9.26364,-9.26364,-9.25761
68.71,-9.27566,-9.27566,-9.26965
68.72,-9.28766,-9.28766,-9.28166
68.73,-9.29963,-9.29963,-9.29364
68.74,-9.31158,-9.31158,-9.3056
68.75,-9.3235,-9.3235,-9.31754
68.76,-9.3354,-9.3354,-9.32945
68.77,-9.34727,-9.34727,-9.34134
68.78,-9.35912,-9.35912,-9.3532
68.79,-9.37095,-9.37095,-9.36504
68.8,-9.38275,-9.38275,-9.37685
68.81,-9.39453,-9.39453,-9.38864
68.82,-9.40628,-9.40628,-9.4004
68.83,-9.418,-9.418,-9.41214
68.84,-9.4297,-9.4297,-9.42385
68.85,-9.44138,-9.44138,-9.43554
68.86,-9.45303,-9.45303,-9.4472
68.87,-9.46465,-9.46465,-9.45884
68.88,-9.47625,-9.47625,-9.47045
68.89,-9.48783,-9.48783,-9.48204
68.9,-9.49938,-9.49938,-9.4936
68.91,-9.5109,-9.5109,-9.50514
68.92,-9.5224,-9.5224,-9.51665
68.93,-9.53387,-9.53387,-9.52814
68.94,-9.54532,-9.54532,-9.5396
68.95,-9.55674,-9.55674,-9.55103
68.96,-9.56814,-9.56814,-9.56244
68.97,-9.57951,-9.57951,-9.57383
68.98,-9.59086,-9.59086,-9.58518
68.99,-9.60218,-9.60218,-9.59652
69.0,-9.61347,-9.61347,-9.60782
69.01,-9.62474,-9.62474,-9.61911
69.02,-9.63598,-9.63598,-9.63036
69.03,-9.6472,-9.6472,-9.64159
69.04,-9.65839,-9.65839,-9.65279
69.05,-9.66955,-9.66955,-9.66397
69.06,-9.68069,-9.68069,-9.67512
69.07,-9.6918,-9.6918,-9.68625
69.08,-9.70289,-9.70289,-9.69735
69.09,-9.71395,-9.71395,-9.70842
69.1,-9.72498,-9.72498,-9.71947
69.11,-9.73599,-9.73599,-9.73049
69.12,-9.74697,-9.74697,-9.74148
69.13,-9.75793,-9.75793,-9.75245
69.14,-9.76885,-9.76885,-9.76339
69.15,-9.77976,-9.77976,-9.7743
69.16,-9.79063,-9.79063,-9.78519
69.17,-9.80148,-9.80148,-9.79606
69.18,-9.8123,-9.8123,-9.80689
69.19,-9.8231,-9.8231,-9.8177
69.2,-9.83387,-9.83387,-9.82848
69.21,-9.84461,-9.84461,-9.83924
69.22,-9.85532,-9.85532,-9.84997
69.23,-9.86601,-9.86601,-9.86067
69.24,-9.87667,-9.87667,-9.87134
69.25,-9.88731,-9.88731,-9.88199
69.26,-9.89792,-9.89792,-9.89261
69.27,-9.9085,-9.9085,-9.90321
69.28,-9.91905,-9.91905,-9.91377
69.29,-9.92958,-9.92958,-9.92431
69.3,-9.94008,-9.94008,-9.93483
69.31,-9.95055,-9.95055,-9.94531
69.32,-9.96099,-9.96099,-9.95577
69.33,-9.97141,-9.97141,-9.9662
69.34,-9.9818,-9.9818,-9.97661
69.35,-9.99216,-9.99216,-9.98698
69.36,-10.0025,-10.0025,-9.99733
69.37,-10.0128,-10.0128,-10.0077
69.38,-10.0231,-10.0231,-10.0179
69.39,-10.0333,-10.0333,-10.0282
69.4,-10.0436,-10.0436,-10.0385
69.41,-10.0538,-10.0538,-10.0487
69.42,-10.0639,-10.0639,-10.0589
69.43,-10.0741,-10.0741,-10.069
69.44,-10.0842,-10.0842,-10.0791
69.45,-10.0943,-10.0943,-10.0892
69.46,-10.1043,-10.1043,-10.0993
69.47,-10.1144,-10.1144,-10.1094
69.48,-10.1244,-10.1244,-10.1194
69.49,-10.1344,-10.1344,-10.1294
69.5,-10.1443,-10.1443,-10.1393
69.51,-10.1542,-10.1542,-10.1493
69.52,-10.1641,-10.1641,-10.1592
69.53,-10.174,-10.174,-10.169
69.54,-10.1838,-10.1838,-10.1789
69.55,-10.1936,-10.1936,-10.1887
69.56,-10.2034,-10.2034,-10.1985
69.57,-10.2132,-10.2132,-10.2083
69.58,-10.2229,-10.2229,-10.218
69.59,-10.2326,-10.2326,-10.2277
69.6,-10.2422,-10.2422,-10.2374
69.61,-10.2519,-10.2519,-10.2471
69.62,-10.2615,-10.2615,-10.2567
69.63,-10.2711,-10.2711,-10.2663
69.64,-10.2806,-10.2806,-10.2758
69.65,-10.2901,-10.2901,-10.2854
69.66,-10.2996,-10.2996,-10.2949
69.67,-10.3091,-10.3091,-10.3044
69.68,-10.3185,-10.3185,-10.3138
69.69,-10.328,-10.328,-10.3232
69.7,-10.3373,-10.3373,-10.3326
69.71,-10.3467,-10.3467,-10.342
69.72,-10.356,-10.356,-10.3513
69.73,-10.3653,-10.3653,-10.3607
69.74,-10.3746,-10.3746,-10.3699
69.75,-10.3838,-10.3838,-10.3792
69.76,-10.393,-10.393,-10.3884
69.77,-10.4022,-10.4022,-10.3976
69.78,-10.4113,-10.4113,-10.4068
69.79,-10.4205,-10.4205,-10.4159
69.8,-10.4296,-10.4296,-10.425
69.81,-10.4386,-10.4386,-10.4341
69.82,-10.4477,-10.4477,-10.4431
69.83,-10.4567,-10.4567,-10.4522
69.84,-10.4656,-10.4656,-10.4611
69.85,-10.4746,-10.4746,-10.4701
69.86,-10.4835,-10.4835,-10.479
69.87,-10.4924,-10.4924,-10.4879
69.88,-10.5012,-10.5012,-10.4968
69.89,-10.5101,-10.5101,-10.5057
69.9,-10.5189,-10.5189,-10.5145
69.91,-10.5276,-10.5276,-10.5232
69.92,-10.5364,-10.5364,-10.532
69.93,-10.5451,-10.5451,-10.5407
69.94,-10.5538,-10.5538,-10.5494
69.95,-10.5624,-10.5624,-10.5581
69.96,-10.571,-10.571,-10.5667
69.97,-10.5796,-10.5796,-10.5753
69.98,-10.5882,-10.5882,-10.5839
69.99,-10.5967,-10.5967,-10.5925
70.0,-10.6052,-10.6052,-10.601
70.01,-10.6137,-10.6137,-10.6095
70.02,-10.6221,-10.6221,-10.6179
70.03,-10.6306,-10.6306,-10.6264
70.04,-10.6389,-10.6389,-10.6347
70.05,-10.6473,-10.6473,-10.6431
70.06,-10.6556,-10.6556,-10.6515
70.07,-10.6639,-10.6639,-10.6598
70.08,-10.6722,-10.6722,-10.668
70.09,-10.6804,-10.6804,-10.6763
70.1,-10.6886,-10.6886,-10.6845
70.11,-10.6968,-10.6968,-10.6927
70.12,-10.7049,-10.7049,-10.7009
70.13,-10.713,-10.713,-10.709
70.14,-10.7211,-10.7211,-10.7171
70.15,-10.7292,-10.7292,-10.7252
70.16,-10.7372,-10.7372,-10.7332
70.17,-10.7452,-10.7452,-10.7412
70.18,-10.7532,-10.7532,-10.7492
70.19,-10.7611,-10.7611,-10.7571
70.2,-10.769,-10.769,-10.765
70.21,-10.7769,-10.7769,-10.7729
70.22,-10.7847,-10.7847,-10.7808
70.23,-10.7925,-10.7925,-10.7886
70.24,-10.8003,-10.8003,-10.7964
70.25,-10.808,-10.808,-10.8042
70.26,-10.8158,-10.8158,-10.8119
70.27,-10.8234,-10.8234,-10.8196
70.28,-10.8311,-10.8311,-10.8273
70.29,-10.8387,-10.8387,-10.8349
70.3,-10.8463,-10.8463,-10.8425
70.31,-10.8539,-10.8539,-10.8501
70.32,-10.8614,-10.8614,-10.8577
70.33,-10.8689,-10.8689,-10.8652
70.34,-10.8764,-10.8764,-10.8727
70.35,-10.8838,-10.8838,-10.8801
70.36,-10.8913,-10.8913,-10.8876
70.37,-10.8986,-10.8986,-10.8949
70.38,-10.906,-10.906,-10.9023
70.39,-10.9133,-10.9133,-10.9097
70.4,-10.9206,-10.9206,-10.917
70.41,-10.9279,-10.9279,-10.9242
70.42,-10.9351,-10.9351,-10.9315
70.43,-10.9423,-10.9423,-10.9387
70.44,-10.9494,-10.9494,-10.9459
70.45,-10.9566,-10.9566,-10.953
70.46,-10.9637,-10.9637,-10.9601
70.47,-10.9708,-10.9708,-10.9672
70.48,-10.9778,-10.9778,-10.9743
70.49,-10.9848,-10.9848,-10.9813
70.5,-10.9918,-10.9918,-10.9883
70.51,-10.9987,-10.9987,-10.9953
70.52,-11.0056,-11.0056,-11.0022
70.53,-11.0125,-11.0125,-11.0091
70.54,-11.0194,-11.0194,-11.016
70.55,-11.0262,-11.0262,-11.0228
70.56,-11.033,-11.033,-11.0296
70.57,-11.0398,-11.0398,-11.0364
70.58,-11.0465,-11.0465,-11.0431
70.59,-11.0532,-11.0532,-11.0498
70.6,-11.0598,-11.0598,-11.0565
70.61,-11.0665,-11.0665,-11.0632
70.62,-11.0731,-11.0731,-11.0698
70.63,-11.0797,-11.0797,-11.0764
70.64,-11.0862,-11.0862,-11.0829
70.65,-11.0927,-11.0927,-11.0894
70.66,-11.0992,-11.0992,-11.0959
70.67,-11.1056,-11.1056,-11.1024
70.68,-11.112,-11.112,-11.1088
70.69,-11.1184,-11.1184,-11.1152
70.7,-11.1248,-11.1248,-11.1216
70.71,-11.1311,-11.1311,-11.1279
70.72,-11.1374,-11.1374,-11.1342
70.73,-11.1436,-11.1436,-11.1405
70.74,-11.1499,-11.1499,-11.1467
70.75,-11.1561,-11.1561,-11.153
70.76,-11.1622,-11.1622,-11.1591
70.77,-11.1683,-11.1683,-11.1653
70.78,-11.1744,-11.1744,-11.1714
70.79,-11.1805,-11.1805,-11.1775
70.8,-11.1865,-11.1865,-11.1835
70.81,-11.1925,-11.1925,-11.1895
70.82,-11.1985,-11.1985,-11.1955
70.83,-11.2045,-11.2045,-11.2015
70.84,-11.2104,-11.2104,-11.2074
70.85,-11.2162,-11.2162,-11.2133
70.86,-11.2221,-11.2221,-11.2192
70.87,-11.2279,-11.2279,-11.225
70.88,-11.2337,-11.2337,-11.2308
70.89,-11.2394,-11.2394,-11.2365
70.9,-11.2451,-11.2451,-11.2423
70.91,-11.2508,-11.2508,-11.248
70.92,-11.2565,-11.2565,-11.2536
70.93,-11.2621,-11.2621,-11.2593
70.94,-11.2677,-11.2677,-11.2649
70.95,-11.2732,-11.2732,-11.2705
70.96,-11.2788,-11.2788,-11.276
70.97,-11.2843,-11.2843,-11.2815
70.98,-11.2897,-11.2897,-11.287
70.99,-11.2951,-11.2951,-11.2924
71.0,-11.3005,-11.3005,-11.2978
71.01,-11.3059,-11.3059,-11.3032
71.02,-11.3112,-11.3112,-11.3086
71.03,-11.3165,-11.3165,-11.3139
71.04,-11.3218,-11.3218,-11.3192
71.05,-11.327,-11.327,-11.3244
71.06,-11.3322,-11.3322,-11.3296
71.07,-11.3374,-11.3374,-11.3348
71.08,-11.3425,-11.3425,-11.34
71.09,-11.3477,-11.3477,-11.3451
71.1,-11.3527,-11.3527,-11.3502
71.11,-11.3578,-11.3578,-11.3552
71.12,-11.3628,-11.3628,-11.3603
71.13,-11.3678,-11.3678,-11.3653
71.14,-11.3727,-11.3727,-11.3702
71.15,-11.3776,-11.3776,-11.3752
71.16,-11.3825,-11.3825,-11.3801
71.17,-11.3873,-11.3873,-11.3849
71.18,-11.3922,-11.3922,-11.3898
71.19,-11.3969,-11.3969,-11.3946
71.2,-11.4017,-11.4017,-11.3993
71.21,-11.4064,-11.4064,-11.4041
71.22,-11.4111,-11.4111,-11.4088
71.23,-11.4158,-11.4158,-11.4134
71.24,-11.4204,-11.4204,-11.4181
71.25,-11.425,-11.425,-11.4227
71.26,-11.4295,-11.4295,-11.4272
71.27,-11.4341,-11.4341,-11.4318
71.28,-11.4385,-11.4385,-11.4363
71.29,-11.443,-11.443,-11.4408
71.3,-11.4474,-11.4474,-11.4452
71.31,-11.4518,-11.4518,-11.4496
71.32,-11.4562,-11.4562,-11.454
71.33,-11.4605,-11.4605,-11.4584
71.34,-11.4648,-11.4648,-11.4627
71.35,-11.4691,-11.4691,-11.467
71.36,-11.4733,-11.4733,-11.4712
71.37,-11.4775,-11.4775,-11.4754
71.38,-11.4817,-11.4817,-11.4796
71.39,-11.4858,-11.4858,-11.4838
71.4,-11.4899,-11.4899,-11.4879
71.41,-11.494,-11.494,-11.492
71.42,-11.498,-11.498,-11.496
71.43,-11.502,-11.502,-11.5
71.44,-11.506,-11.506,-11.504
71.45,-11.51,-11.51,-11.508
71.46,-11.5139,-11.5139,-11.5119
71.47,-11.5177,-11.5177,-11.5158
71.48,-11.5216,-11.5216,-11.5197
71.49,-11.5254,-11.5254,-11.5235
71.5,-11.5292,-11.5292,-11.5273
71.51,-11.5329,-11.5329,-11.531
71.52,-11.5366,-11.5366,-11.5348
71.53,-11.5403,-11.5403,-11.5385
71.54,-11.544,-11.544,-11.5421
71.55,-11.5476,-11.5476,-11.5458
71.56,-11.5512,-11.5512,-11.5494
71.57,-11.5547,-11.5547,-11.5529
71.58,-11.5582,-11.5582,-11.5565
71.59,-11.5617,-11.5617,-11.56
71.6,-11.5652,-11.5652,-11.5634
71.61,-11.5686,-11.5686,-11.5669
71.62,-11.572,-11.572,-11.5703
71.63,-11.5753,-11.5753,-11.5736
71.64,-11.5786,-11.5786,-11.577
71.65,-11.5819,-11.5819,-11.5803
71.66,-11.5852,-11.5852,-11.5836
71.67,-11.5884,-11.5884,-11.5868
71.68,-11.5916,-11.5916,-11.59
71.69,-11.5948,-11.5948,-11.5932
71.7,-11.5979,-11.5979,-11.5963
71.71,-11.601,-11.601,-11.5994
71.72,-11.604,-11.604,-11.6025
71.73,-11.6071,-11.6071,-11.6056
71.74,-11.6101,-11.6101,-11.6086
71.75,-11.613,-11.613,-11.6115
71.76,-11.616,-11.616,-11.6145
71.77,-11.6189,-11.6189,-11.6174
71.78,-11.6217,-11.6217,-11.6203
71.79,-11.6246,-11.6246,-11.6231
71.8,-11.6274,-11.6274,-11.626
71.81,-11.6301,-11.6301,-11.6287
71.82,-11.6329,-11.6329,-11.6315
71.83,-11.6356,-11.6356,-11.6342
71.84,-11.6382,-11.6382,-11.6369
71.85,-11.6409,-11.6409,-11.6395
71.86,-11.6435,-11.6435,-11.6422
71.87,-11.646,-11.646,-11.6448
71.88,-11.6486,-11.6486,-11.6473
71.89,-11.6511,-11.6511,-11.6498
71.9,-11.6536,-11.6536,-11.6523
71.91,-11.656,-11.656,-11.6548
71.92,-11.6584,-11.6584,-11.6572
71.93,-11.6608,-11.6608,-11.6596
71.94,-11.6631,-11.6631,-11.662
71.95,-11.6654,-11.6654,-11.6643
71.96,-11.6677,-11.6677,-11.6666
71.97,-11.67,-11.67,-11.6688
71.98,-11.6722,-11.6722,-11.6711
71.99,-11.6744,-11.6744,-11.6733
72.0,-11.6765,-11.6765,-11.6754
72.01,-11.6786,-11.6786,-11.6776
72.02,-11.6807,-11.6807,-11.6797
72.03,-11.6827,-11.6827,-11.6817
72.04,-11.6848,-11.6848,-11.6838
72.05,-11.6867,-11.6867,-11.6858
72.06,-11.6887,-11.6887,-11.6877
72.07,-11.6906,-11.6906,-11.6897
72.08,-11.6925,-11.6925,-11.6916
72.09,-11.6944,-11.6944,-11.6934
72.1,-11.6962,-11.6962,-11.6953
72.11,-11.698,-11.698,-11.6971
72.12,-11.6997,-11.6997,-11.6989
72.13,-11.7015,-11.7015,-11.7006
72.14,-11.7031,-11.7031,-11.7023
72.15,-11.7048,-11.7048,-11.704
72.16,-11.7064,-11.7064,-11.7056
72.17,-11.708,-11.708,-11.7072
72.18,-11.7096,-11.7096,-11.7088
72.19,-11.7111,-11.7111,-11.7104
72.2,-11.7126,-11.7126,-11.7119
72.21,-11.7141,-11.7141,-11.7133
72.22,-11.7155,-11.7155,-11.7148
72.23,-11.7169,-11.7169,-11.7162
72.24,-11.7183,-11.7183,-11.7176
72.25,-11.7196,-11.7196,-11.7189
72.26,-11.7209,-11.7209,-11.7203
72.27,-11.7222,-11.7222,-11.7216
72.28,-11.7234,-11.7234,-11.7228
72.29,-11.7246,-11.7246,-11.724
72.3,-11.7258,-11.7258,-11.7252
72.31,-11.7269,-11.7269,-11.7264
72.32,-11.7281,-11.7281,-11.7275
72.33,-11.7291,-11.7291,-11.7286
72.34,-11.7302,-11.7302,-11.7296
72.35,-11.7312,-11.7312,-11.7307
72.36,-11.7322,-11.7322,-11.7317
72.37,-11.7331,-11.7331,-11.7326
72.38,-11.734,-11.734,-11.7336
72.39,-11.7349,-11.7349,-11.7345
72.4,-11.7358,-11.7358,-11.7353
72.41,-11.7366,-11.7366,-11.7362
72.42,-11.7374,-11.7374,-11.737
72.43,-11.7381,-11.7381,-11.7377
72.44,-11.7388,-11.7388,-11.7385
72.45,-11.7395,-11.7395,-11.7392
72.46,-11.7402,-11.7402,-11.7398
72.47,-11.7408,-11.7408,-11.7405
72.48,-11.7414,-11.7414,-11.7411
72.49,-11.7419,-11.7419,-11.7417
72.5,-11.7425,-11.7425,-11.7422
72.51,-11.743,-11.743,-11.7427
72.52,-11.7434,-11.7434,-11.7432
72.53,-11.7439,-11.7439,-11.7436
72.54,-11.7443,-11.7443,-11.7441
72.55,-11.7446,-11.7446,-11.7444
72.56,-11.745,-11.745,-11.7448
72.57,-11.7453,-11.7453,-11.7451
72.58,-11.7455,-11.7455,-11.7454
72.59,-11.7458,-11.7458,-11.7457
72.6,-11.746,-11.746,-11.7459
72.61,-11.7462,-11.7462,-11.7461
72.62,-11.7463,-11.7463,-11.7462
72.63,-11.7464,-11.7464,-11.7464
72.64,-11.7465,-11.7465,-11.7465
72.65,-11.7465,-11.7465,-11.7465
72.66,-11.7466,-11.7466,-11.7465
72.67,-11.7465,-11.7465,-11.7465
72.68,-11.7465,-11.7465,-11.7465
72.69,-11.7464,-11.7464,-11.7464
72.7,-11.7463,-11.7463,-11.7463
72.71,-11.7461,-11.7461,-11.7462
72.72,-11.746,-11.746,-11.7461
72.73,-11.7458,-11.7458,-11.7459
72.74,-11.7455,-11.7455,-11.7456
72.75,-11.7453,-11.7453,-11.7454
72.76,-11.7449,-11.7449,-11.7451
72.77,-11.7446,-11.7446,-11.7448
72.78,-11.7442,-11.7442,-11.7444
72.79,-11.7438,-11.7438,-11.744
72.8,-11.7434,-11.7434,-11.7436
72.81,-11.743,-11.743,-11.7432
72.82,-11.7425,-11.7425,-11.7427
72.83,-11.7419,-11.7419,-11.7422
72.84,-11.7414,-11.7414,-11.7417
72.85,-11.7408,-11.7408,-11.7411
72.86,-11.7402,-11.7402,-11.7405
72.87,-11.7395,-11.7395,-11.7398
72.88,-11.7388,-11.7388,-11.7392
72.89,-11.7381,-11.7381,-11.7385
72.9,-11.7374,-11.7374,-11.7377
72.91,-11.7366,-11.7366,-11.737
72.92,-11.7358,-11.7358,-11.7362
72.93,-11.7349,-11.7349,-11.7354
72.94,-11.7341,-11.7341,-11.7345
72.95,-11.7332,-11.7332,-11.7336
72.96,-11.7322,-11.7322,-11.7327
72.97,-11.7313,-11.7313,-11.7318
72.98,-11.7303,-11.7303,-11.7308
72.99,-11.7292,-11.7292,-11.7298
73.0,-11.7282,-11.7282,-11.7287
73.01,-11.7271,-11.7271,-11.7276
73.02,-11.726,-11.726,-11.7265
73.03,-11.7248,-11.7248,-11.7254
73.04,-11.7236,-11.7236,-11.7242
73.05,-11.7224,-11.7224,-11.723
73.06,-11.7212,-11.7212,-11.7218
73.07,-11.7199,-11.7199,-11.7205
73.08,-11.7186,-11.7186,-11.7192
73.09,-11.7172,-11.7172,-11.7179
73.1,-11.7159,-11.7159,-11.7166
73.11,-11.7145,-11.7145,-11.7152
73.12,-11.713,-11.713,-11.7137
73.13,-11.7116,-11.7116,-11.7123
73.14,-11.7101,-11.7101,-11.7108
73.15,-11.7085,-11.7085,-11.7093
73.16,-11.707,-11.707,-11.7078
73.17,-11.7054,-11.7054,-11.7062
73.18,-11.7038,-11.7038,-11.7046
73.19,-11.7021,-11.7021,-11.703
73.2,-11.7004,-11.7004,-11.7013
73.21,-11.6987,-11.6987,-11.6996
73.22,-11.697,-11.697,-11.6979
73.23,-11.6952,-11.6952,-11.6961
73.24,-11.6934,-11.6934,-11.6943
73.25,-11.6916,-11.6916,-11.6925
73.26,-11.6897,-11.6897,-11.6906
73.27,-11.6878,-11.6878,-11.6888
73.28,-11.6859,-11.6859,-11.6869
73.29,-11.6839,-11.6839,-11.6849
73.3,-11.6819,-11.6819,-11.6829
73.31,-11.6799,-11.6799,-11.6809
73.32,-11.6779,-11.6779,-11.6789
73.33,-11.6758,-11.6758,-11.6768
73.34,-11.6737,-11.6737,-11.6747
73.35,-11.6716,-11.6716,-11.6726
73.36,-11.6694,-11.6694,-11.6705
73.37,-11.6672,-11.6672,-11.6683
73.38,-11.6649,-11.6649,-11.6661
73.39,-11.6627,-11.6627,-11.6638
73.4,-11.6604,-11.6604,-11.6615
73.41,-11.6581,-11.6581,-11.6592
73.42,-11.6557,-11.6557,-11.6569
73.43,-11.6533,-11.6533,-11.6545
73.44,-11.6509,-11.6509,-11.6521
73.45,-11.6485,-11.6485,-11.6497
73.46,-11.646,-11.646,-11.6472
73.47,-11.6435,-11.6435,-11.6448
73.48,-11.641,-11.641,-11.6422
73.49,-11.6384,-11.6384,-11.6397
73.5,-11.6358,-11.6358,-11.6371
73.51,-11.6332,-11.6332,-11.6345
73.52,-11.6305,-11.6305,-11.6319
73.53,-11.6279,-11.6279,-11.6292
73.54,-11.6251,-11.6251,-11.6265
73.55,-11.6224,-11.6224,-11.6238
73.56,-11.6196,-11.6196,-11.621
73.57,-11.6168,-11.6168,-11.6182
73.58,-11.614,-11.614,-11.6154
73.59,-11.6111,-11.6111,-11.6126
73.6,-11.6082,-11.6082,-11.6097
73.61,-11.6053,-11.6053,-11.6068
73.62,-11.6024,-11.6024,-11.6038
73.63,-11.5994,-11.5994,-11.6009
73.64,-11.5964,-11.5964,-11.5979
73.65,-11.5933,-11.5933,-11.5949
73.66,-11.5903,-11.5903,-11.5918
73.67,-11.5872,-11.5872,-11.5887
73.68,-11.584,-11.584,-11.5856
73.69,-11.5809,-11.5809,-11.5825
73.7,-11.5777,-11.5777,-11.5793
73.71,-11.5745,-11.5745,-11.5761
73.72,-11.5712,-11.5712,-11.5729
73.73,-11.568,-11.568,-11.5696
73.74,-11.5647,-11.5647,-11.5663
73.75,-11.5613,-11.5613,-11.563
73.76,-11.558,-11.558,-11.5596
73.77,-11.5546,-11.5546,-11.5563
73.78,-11.5511,-11.5511,-11.5529
73.79,-11.5477,-11.5477,-11.5494
73.8,-11.5442,-11.5442,-11.546
73.81,-11.5407,-11.5407,-11.5425
73.82,-11.5372,-11.5372,-11.5389
73.83,-11.5336,-11.5336,-11.5354
73.84,-11.53,-11.53,-11.5318
73.85,-11.5264,-11.5264,-11.5282
73.86,-11.5227,-11.5227,-11.5246
73.87,-11.519,-11.519,-11.5209
73.88,-11.5153,-11.5153,-11.5172
73.89,-11.5116,-11.5116,-11.5135
73.9,-11.5078,-11.5078,-11.5097
73.91,-11.504,-11.504,-11.5059
73.92,-11.5002,-11.5002,-11.5021
73.93,-11.4964,-11.4964,-11.4983
73.94,-11.4925,-11.4925,-11.4944
73.95,-11.4886,-11.4886,-11.4905
73.96,-11.4846,-11.4846,-11.4866
73.97,-11.4807,-11.4807,-11.4826
73.98,-11.4767,-11.4767,-11.4787
73.99,-11.4726,-11.4726,-11.4746
74.0,-11.4686,-11.4686,-11.4706
74.01,-11.4645,-11.4645,-11.4665
74.02,-11.4604,-11.4604,-11.4624
74.03,-11.4563,-11.4563,-11.4583
74.04,-11.4521,-11.4521,-11.4542
74.05,-11.4479,-11.4479,-11.45
74.06,-11.4437,-11.4437,-11.4458
74.07,-11.4394,-11.4394,-11.4415
74.08,-11.4351,-11.4351,-11.4373
74.09,-11.4308,-11.4308,-11.433
74.1,-11.4265,-11.4265,-11.4287
74.11,-11.4221,-11.4221,-11.4243
74.12,-11.4178,-11.4178,-11.4199
74.13,-11.4133,-11.4133,-11.4155
74.14,-11.4089,-11.4089,-11.4111
74.15,-11.4044,-11.4044,-11.4067
74.16,-11.3999,-11.3999,-11.4022
74.17,-11.3954,-11.3954,-11.3977
74.18,-11.3908,-11.3908,-11.3931
74.19,-11.3862,-11.3862,-11.3885
74.2,-11.3816,-11.3816,-11.3839
74.21,-11.377,-11.377,-11.3793
74.22,-11.3723,-11.3723,-11.3747
74.23,-11.3676,-11.3676,-11.37
74.24,-11.3629,-11.3629,-11.3653
74.25,-11.3582,-11.3582,-11.3605
74.26,-11.3534,-11.3534,-11.3558
74.27,-11.3486,-11.3486,-11.351
74.28,-11.3438,-11.3438,-11.3462
74.29,-11.3389,-11.3389,-11.3413
74.3,-11.334,-11.334,-11.3365
74.31,-11.3291,-11.3291,-11.3316
74.32,-11.3242,-11.3242,-11.3266
74.33,-11.3192,-11.3192,-11.3217
74.34,-11.3142,-11.3142,-11.3167
74.35,-11.3092,-11.3092,-11.3117
74.36,-11.3041,-11.3041,-11.3067
74.37,-11.2991,-11.2991,-11.3016
74.38,-11.294,-11.294,-11.2965
74.39,-11.2888,-11.2888,-11.2914
74.4,-11.2837,-11.2837,-11.2863
74.41,-11.2785,-11.2785,-11.2811
74.42,-11.2733,-11.2733,-11.2759
74.43,-11.2681,-11.2681,-11.2707
74.44,-11.2628,-11.2628,-11.2654
74.45,-11.2575,-11.2575,-11.2601
74.46,-11.2522,-11.2522,-11.2548
74.47,-11.2468,-11.2468,-11.2495
74.48,-11.2415,-11.2415,-11.2442
74.49,-11.2361,-11.2361,-11.2388
74.5,-11.2307,-11.2307,-11.2334
74.51,-11.2252,-11.2252,-11.2279
74.52,-11.2198,-11.2198,-11.2225
74.53,-11.2143,-11.2143,-11.217
74.54,-11.2087,-11.2087,-11.2115
74.55,-11.2032,-11.2032,-11.206
74.56,-11.1976,-11.1976,-11.2004
74.57,-11.192,-11.192,-11.1948
74.58,-11.1864,-11.1864,-11.1892
74.59,-11.1807,-11.1807,-11.1835
74.6,-11.175,-11.175,-11.1779
74.61,-11.1693,-11.1693,-11.1722
74.62,-11.1636,-11.1636,-11.1665
74.63,-11.1578,-11.1578,-11.1607
74.64,-11.1521,-11.1521,-11.1549
74.65,-11.1462,-11.1462,-11.1491
74.66,-11.1404,-11.1404,-11.1433
74.67,-11.1345,-11.1345,-11.1375
74.68,-11.1287,-11.1287,-11.1316
74.69,-11.1227,-11.1227,-11.1257
74.7,-11.1168,-11.1168,-11.1198
74.71,-11.1109,-11.1109,-11.1138
74.72,-11.1049,-11.1049,-11.1079
74.73,-11.0988,-11.0988,-11.1019
74.74,-11.0928,-11.0928,-11.0958
74.75,-11.0867,-11.0867,-11.0898
74.76,-11.0807,-11.0807,-11.0837
74.77,-11.0745,-11.0745,-11.0776
74.78,-11.0684,-11.0684,-11.0715
74.79,-11.0622,-11.0622,-11.0653
74.8,-11.0561,-11.0561,-11.0591
74.81,-11.0498,-11.0498,-11.0529
74.82,-11.0436,-11.0436,-11.0467
74.83,-11.0373,-11.0373,-11.0405
74.84,-11.031,-11.031,-11.0342
74.85,-11.0247,-11.0247,-11.0279
74.86,-11.0184,-11.0184,-11.0216
74.87,-11.012,-11.012,-11.0152
74.88,-11.0056,-11.0056,-11.0088
74.89,-10.9992,-10.9992,-11.0024
74.9,-10.9928,-10.9928,-10.996
74.91,-10.9863,-10.9863,-10.9896
74.92,-10.9799,-10.9799,-10.9831
